state_code,district_code,subdistrict_code,panchayat_town_code,name_en,name_hi_x,name_hi
12,256,1711,0,SUB-DISTRICT,तरक-लेंगदी,तरक-लेंगदी
12,256,1712,0,SUB-DISTRICT,सर्ली,सर्ली
12,256,1713,0,SUB-DISTRICT,पार्सी-पार्लो,पार्सी-पार्लो
12,256,1714,0,SUB-DISTRICT,डामिन ,डामिन 
12,256,1715,0,SUB-DISTRICT,लोंगडिंग कोलिंग (पिपसोरंग),लोंगडिंग कोलिंग (पिपसोरंग)
12,256,1716,0,SUB-DISTRICT,टली,टली
12,257,0,0,DISTRICT,दिवांग वैली,दिवांग वैली
12,257,1717,0,SUB-DISTRICT,मिपि,मिपि
12,257,1718,0,SUB-DISTRICT,अनिनि,अनिनि
12,257,1719,0,SUB-DISTRICT,इटालिन,इटालिन
12,257,1720,0,SUB-DISTRICT,अनेलिह,अनेलिह
12,257,1721,0,SUB-DISTRICT,क्रोनलि,क्रोनलि
12,258,0,0,DISTRICT,लोवर दिवांग वैली,लोवर दिवांग वैली
12,258,1722,0,SUB-DISTRICT,हुनली,हुनली
12,258,1723,0,SUB-DISTRICT,देसली,देसली
12,258,1724,0,SUB-DISTRICT,रोइंग,रोइंग
12,258,1725,0,SUB-DISTRICT,दमबुक,दमबुक
12,258,1726,0,SUB-DISTRICT,तिनाली (पगलम),तिनाली (पगलम)
12,258,1727,0,SUB-DISTRICT,कोरोनु,कोरोनु
12,259,0,0,DISTRICT,लोहित,लोहित
12,259,1728,0,SUB-DISTRICT,सुनपुरा,सुनपुरा
12,259,1729,0,SUB-DISTRICT,तेजू,तेजू
12,259,1730,0,SUB-DISTRICT,वाकरो,वाकरो
12,259,1731,0,SUB-DISTRICT,चोंगखम,चोंगखम
12,259,1732,0,SUB-DISTRICT,नमसाइ,नमसाइ
12,259,1733,0,SUB-DISTRICT,लथाओ,लथाओ
12,259,1734,0,SUB-DISTRICT,पियोंग,पियोंग
12,259,1735,0,SUB-DISTRICT,लेकंग (महादेवपुर),लेकंग (महादेवपुर)
12,260,0,0,DISTRICT,अंजाव,अंजाव
12,260,1736,0,SUB-DISTRICT,हेयुलियांग ,हेयुलियांग 
12,260,1737,0,SUB-DISTRICT,मनचल ,मनचल 
12,260,1738,0,SUB-DISTRICT,गोइलियांग ,गोइलियांग 
12,260,1739,0,SUB-DISTRICT,चागलागम,चागलागम
12,260,1740,0,SUB-DISTRICT,मेटेंगलिआंग,मेटेंगलिआंग
12,260,1741,0,SUB-DISTRICT,किबिथू,किबिथू
12,260,1742,0,SUB-DISTRICT,वालोंग,वालोंग
12,260,1743,0,SUB-DISTRICT,हवाई,हवाई
13,0,0,0,STATE,नागालैंड,नागालैंड
13,261,0,0,DISTRICT,मोन,मोन
13,261,1744,0,SUB-DISTRICT,नगिनीमोरा,नगिनीमोरा
13,261,1745,0,SUB-DISTRICT,तिiज़त,तिiज़त
13,261,1746,0,SUB-DISTRICT,हुंता,हुंता
13,261,1747,0,SUB-DISTRICT,शंगन्यु,शंगन्यु
13,261,1748,0,SUB-DISTRICT,मोन सदर,मोन सदर
13,261,1749,0,SUB-DISTRICT,वकचिंग,वकचिंग
13,261,1750,0,SUB-DISTRICT,अबोइ,अबोइ
13,261,1751,0,SUB-DISTRICT,लांगशेन,लांगशेन
13,261,1752,0,SUB-DISTRICT,फोमचिंग,फोमचिंग
13,261,1753,0,SUB-DISTRICT,चेन,चेन
13,261,1754,0,SUB-DISTRICT,अंगजांगयांग,अंगजांगयांग
13,261,1755,0,SUB-DISTRICT,मोपोंग,मोपोंग
13,261,1756,0,SUB-DISTRICT,तोबु,तोबु
13,261,1757,0,SUB-DISTRICT,मोन्याक्षु,मोन्याक्षु
13,262,0,0,DISTRICT,मोकोकचुंग,मोकोकचुंग
13,262,1758,0,SUB-DISTRICT,लोंगचेम,लोंगचेम
13,262,1759,0,SUB-DISTRICT,अलोंगकिमा,अलोंगकिमा
13,262,1760,0,SUB-DISTRICT,तूली,तूली
13,262,1761,0,SUB-DISTRICT,चांगतोंगया,चांगतोंगया
13,262,1762,0,SUB-DISTRICT,चुचुइमलांग,चुचुइमलांग
13,262,1763,0,SUB-DISTRICT,कुबोलोंग,कुबोलोंग
13,262,1764,0,SUB-DISTRICT,मांगकोलेम्बा,मांगकोलेम्बा
13,262,1765,0,SUB-DISTRICT,मेरांगमेन,मेरांगमेन
13,262,1766,0,SUB-DISTRICT,औंगपांगकोंग,औंगपांगकोंग
13,263,0,0,DISTRICT,जुन्हेबोटो,जुन्हेबोटो
13,263,1767,0,SUB-DISTRICT,वी.के,वी.के
13,263,1768,0,SUB-DISTRICT,अकूलुटो,अकूलुटो
13,263,1769,0,SUB-DISTRICT,सुरुहुतो,सुरुहुतो
13,263,1770,0,SUB-DISTRICT,असुतो,असुतो
13,263,1771,0,SUB-DISTRICT,अघुनाटो,अघुनाटो
13,263,1772,0,SUB-DISTRICT,ज़ुन्हेबोटो सदर,ज़ुन्हेबोटो सदर
13,263,1773,0,SUB-DISTRICT,अतोइज़ू,अतोइज़ू
13,263,1774,0,SUB-DISTRICT,अकूहाइतो,अकूहाइतो
13,263,1775,0,SUB-DISTRICT,पुघोबोतो,पुघोबोतो
13,263,1776,0,SUB-DISTRICT,घाथाशी,घाथाशी
13,263,1777,0,SUB-DISTRICT,साताखा,साताखा
13,263,1778,0,SUB-DISTRICT,सप्तिका,सप्तिका
13,263,1779,0,SUB-DISTRICT,सातोइ,सातोइ
13,264,0,0,DISTRICT,वोखा,वोखा
13,264,1780,0,SUB-DISTRICT,चांगपांग,चांगपांग
13,264,1781,0,SUB-DISTRICT,आतिपियोंग,आतिपियोंग
13,264,1782,0,SUB-DISTRICT,भंडारी,भंडारी
13,264,1783,0,SUB-DISTRICT,बाघटी,बाघटी
13,264,1784,0,SUB-DISTRICT,सुंगरो,सुंगरो
13,264,1785,0,SUB-DISTRICT,सानिस,सानिस
13,264,1786,0,SUB-DISTRICT,लोटसू,लोटसू
13,264,1787,0,SUB-DISTRICT,रालान,रालान
13,264,1788,0,SUB-DISTRICT,वोज़ुरो,वोज़ुरो
13,264,1789,0,SUB-DISTRICT,वोखा सदर,वोखा सदर
13,264,1790,0,SUB-DISTRICT,इंगलन,इंगलन
13,264,1791,0,SUB-DISTRICT,चुकितोंग,चुकितोंग
13,265,0,0,DISTRICT,दीमापुर,दीमापुर
13,265,1792,0,SUB-DISTRICT,न्यूलैंड,न्यूलैंड
13,265,1793,0,SUB-DISTRICT,अकुखनक़ुआ,अकुखनक़ुआ
13,265,1794,0,SUB-DISTRICT,कुहुबोटो,कुहुबोटो
13,265,1795,0,SUB-DISTRICT,निहोखू,निहोखू
13,265,1796,0,SUB-DISTRICT,दिमापुर सदर,दिमापुर सदर
13,265,1797,0,SUB-DISTRICT,चुमुकेडिमा ,चुमुकेडिमा 
13,265,1798,0,SUB-DISTRICT,धानसिरीपार,धानसिरीपार
13,265,1799,0,SUB-DISTRICT,मेदज़िफेमा,मेदज़िफेमा
13,266,0,0,DISTRICT,फ़ेक,फ़ेक
13,266,1800,0,SUB-DISTRICT,सेकरुजू,सेकरुजू
13,266,1801,0,SUB-DISTRICT,फ़ेक सदर,फ़ेक सदर
13,266,1802,0,SUB-DISTRICT,खुज़ा,खुज़ा
13,266,1803,0,SUB-DISTRICT,मेलूरी,मेलूरी
13,266,1804,0,SUB-DISTRICT,फोर,फोर
13,266,1805,0,SUB-DISTRICT,फोखुंगरी,फोखुंगरी
13,266,1806,0,SUB-DISTRICT,चोज़ुबा,चोज़ुबा
13,266,1807,0,SUB-DISTRICT,चेथिबा,चेथिबा
13,266,1808,0,SUB-DISTRICT,साकराबा,साकराबा
13,266,1809,0,SUB-DISTRICT,फूतसेरो,फूतसेरो
13,266,1810,0,SUB-DISTRICT,ज़ुकेत्सा,ज़ुकेत्सा
13,266,1811,0,SUB-DISTRICT,खेज़ाकेनो,खेज़ाकेनो
13,266,1812,0,SUB-DISTRICT,चिज़ामी,चिज़ामी
13,266,1813,0,SUB-DISTRICT,राज़ीबा,राज़ीबा
13,267,0,0,DISTRICT,त्युएनसांग,त्युएनसांग
13,267,1814,0,SUB-DISTRICT,नोकसेन,नोकसेन
13,267,1815,0,SUB-DISTRICT,चारे,चारे
13,267,1816,0,SUB-DISTRICT,लोंगखिम,लोंगखिम
13,267,1817,0,SUB-DISTRICT,त्युएनसांग सदर,त्युएनसांग सदर
13,267,1818,0,SUB-DISTRICT,गोंगचुंग,गोंगचुंग
13,267,1819,0,SUB-DISTRICT,संगसंगन्यु,संगसंगन्यु
13,267,1820,0,SUB-DISTRICT,सोतोकुर,सोतोकुर
13,267,1821,0,SUB-DISTRICT,नोकलाक,नोकलाक
13,267,1822,0,SUB-DISTRICT,चिंगमइ,चिंगमइ
13,267,1823,0,SUB-DISTRICT,नोखू,नोखू
13,267,1824,0,SUB-DISTRICT,पान्सो,पान्सो
13,267,1825,0,SUB-DISTRICT,शामातोर,शामातोर
13,267,1826,0,SUB-DISTRICT,सुरुंगतो,सुरुंगतो
13,267,1827,0,SUB-DISTRICT,चेसोर,चेसोर
13,267,1828,0,SUB-DISTRICT,मांगको,मांगको
13,267,1829,0,SUB-DISTRICT,थोनोकन्यू,थोनोकन्यू
13,268,0,0,DISTRICT,लोंगलेंग,लोंगलेंग
13,268,1830,0,SUB-DISTRICT,तामलू,तामलू
13,268,1831,0,SUB-DISTRICT,नामसागं,नामसागं
13,268,1832,0,SUB-DISTRICT,योंगन्याह,योंगन्याह
13,268,1833,0,SUB-DISTRICT,लोंगलेंग,लोंगलेंग
13,268,1834,0,SUB-DISTRICT,साक्षी,साक्षी
13,269,0,0,DISTRICT,कीफिरे,कीफिरे
13,269,1835,0,SUB-DISTRICT,सियोचुंग,सियोचुंग
13,269,1836,0,SUB-DISTRICT,अमहातर,अमहातर
13,269,1837,0,SUB-DISTRICT,किफिरे सदर,किफिरे सदर
13,269,1838,0,SUB-DISTRICT,क्यूसम,क्यूसम
13,269,1839,0,SUB-DISTRICT,सितिमी,सितिमी
13,269,1840,0,SUB-DISTRICT,लोंगमातरा,लोंगमातरा
13,269,1841,0,SUB-DISTRICT,फुंगरो,फुंगरो
13,269,1842,0,SUB-DISTRICT,खोंगसा,खोंगसा
13,270,0,0,DISTRICT,कोहिमा,कोहिमा
13,270,1843,0,SUB-DISTRICT,सेमिन्यू,सेमिन्यू
13,270,1844,0,SUB-DISTRICT,सोगिन,सोगिन
13,270,1845,0,SUB-DISTRICT,चिफोबोज़ु,चिफोबोज़ु
13,270,1846,0,SUB-DISTRICT,बोतसा,बोतसा
13,270,1847,0,SUB-DISTRICT,केज़ोचा,केज़ोचा
13,270,1848,0,SUB-DISTRICT,जाखामा,जाखामा
13,270,1849,0,SUB-DISTRICT,कोहिमा सदर,कोहिमा सदर
13,270,1850,0,SUB-DISTRICT,सेचु-ज़ुबज़ा,सेचु-ज़ुबज़ा
13,271,0,0,DISTRICT,पेरेन,पेरेन
13,271,1851,0,SUB-DISTRICT,पेदी(वलवा),पेदी(वलवा)
13,271,1852,0,SUB-DISTRICT,जालुकी,जालुकी
13,271,1853,0,SUB-DISTRICT,अथिबुंग,अथिबुंग
13,271,1854,0,SUB-DISTRICT,केबई खेलमा,केबई खेलमा
13,271,1855,0,SUB-DISTRICT,न्सोंग,न्सोंग
13,271,1856,0,SUB-DISTRICT,तेनिंग,तेनिंग
13,271,1857,0,SUB-DISTRICT,पेरेन,पेरेन
14,0,0,0,STATE,मणिपुर,मणिपुर
14,272,0,0,DISTRICT,सेनापति,सेनापति
14,272,1858,0,SUB-DISTRICT,माओ-मराम,माओ-मराम
14,272,1859,0,SUB-DISTRICT,पाओमाता,पाओमाता
14,272,1860,0,SUB-DISTRICT,पुरुल ,पुरुल 
14,272,1861,0,SUB-DISTRICT,सदर हिल्स पश्चिम,सदर हिल्स पश्चिम
14,272,1862,0,SUB-DISTRICT,साइतु गम्फाजोल,साइतु गम्फाजोल
14,272,1863,0,SUB-DISTRICT,सदर हिल्स पूर्व,सदर हिल्स पूर्व
14,273,0,0,DISTRICT,तामेंलों,तामेंलों
14,273,1864,0,SUB-DISTRICT,तामेंलों पश्चिम,तामेंलों पश्चिम
14,273,1865,0,SUB-DISTRICT,तामेंलों उत्तर,तामेंलों उत्तर
14,273,1866,0,SUB-DISTRICT,तामेंलों ,तामेंलों 
14,273,1867,0,SUB-DISTRICT,नुंबा ,नुंबा 
14,274,0,0,DISTRICT,चुराचान्दपुर,चुराचान्दपुर
14,274,1868,0,SUB-DISTRICT,तिपाइमुख ,तिपाइमुख 
14,274,1869,0,SUB-DISTRICT,थानलोन ,थानलोन 
14,274,1870,0,SUB-DISTRICT,चुराचान्दपुर उत्तर,चुराचान्दपुर उत्तर
14,274,1871,0,SUB-DISTRICT,चुराचान्दपुर  ,चुराचान्दपुर  
14,274,1872,0,SUB-DISTRICT,सिंहात,सिंहात
14,275,0,0,DISTRICT,बिष्णुपुर,बिष्णुपुर
14,275,1873,0,SUB-DISTRICT,नम्बोल ,नम्बोल 
14,275,1874,0,SUB-DISTRICT,बिष्णुपुर ,बिष्णुपुर 
14,275,1875,0,SUB-DISTRICT,मोइरां,मोइरां
14,276,0,0,DISTRICT,थौबाल,थौबाल
14,276,1876,0,SUB-DISTRICT,लिलों,लिलों
14,276,1877,0,SUB-DISTRICT,थौबाल,थौबाल
14,276,1878,0,SUB-DISTRICT,ककचिं,ककचिं
14,277,0,0,DISTRICT,इम्फाल पश्चिम,इम्फाल पश्चिम
14,277,1879,0,SUB-DISTRICT,लमशां,लमशां
14,277,1880,0,SUB-DISTRICT,पातसोइ,पातसोइ
14,277,1881,0,SUB-DISTRICT,लम्फेलपात,लम्फेलपात
14,277,1882,0,SUB-DISTRICT,वांगोइ,वांगोइ
14,278,0,0,DISTRICT,इम्फाल पूर्व,इम्फाल पूर्व
14,278,1883,0,SUB-DISTRICT,जिरिबाम,जिरिबाम
14,278,1884,0,SUB-DISTRICT,सवोम्बुं,सवोम्बुं
14,278,1885,0,SUB-DISTRICT,पोरोमपात,पोरोमपात
14,278,1886,0,SUB-DISTRICT,कैराव बित्रा ,कैराव बित्रा 
14,279,0,0,DISTRICT,उखरूल,उखरूल
14,279,1887,0,SUB-DISTRICT,उखरूल उत्तर,उखरूल उत्तर
14,279,1888,0,SUB-DISTRICT,उखरूल मध्य ,उखरूल मध्य 
14,279,1889,0,SUB-DISTRICT,कामजों चस्साद ,कामजों चस्साद 
14,279,1890,0,SUB-DISTRICT,फुंयार फैसात,फुंयार फैसात
14,279,1891,0,SUB-DISTRICT,उखरुल दक्षिण ,उखरुल दक्षिण 
14,280,0,0,DISTRICT,चान्देल,चान्देल
14,280,1892,0,SUB-DISTRICT,मची ,मची 
14,280,1893,0,SUB-DISTRICT,तेंनौपल ,तेंनौपल 
14,280,1894,0,SUB-DISTRICT,चान्देल ,चान्देल 
14,280,1895,0,SUB-DISTRICT,चाकपिकारों,चाकपिकारों
15,0,0,0,STATE,मिज़ोरम,मिज़ोरम
15,281,0,0,DISTRICT,मामित,मामित
15,281,1896,0,SUB-DISTRICT,ज़ौलनुआम ,ज़ौलनुआम 
15,281,1897,0,SUB-DISTRICT,पश्,पश्
15,281,1898,0,SUB-DISTRICT,रेइएक,रेइएक
15,282,0,0,DISTRICT,कोलासिब,कोलासिब
15,282,1899,0,SUB-DISTRICT,उत्,उत्
15,282,1900,0,SUB-DISTRICT,बिलखौथ्लिर,बिलखौथ्लिर
15,282,1901,0,SUB-DISTRICT,त्,त्
15,283,0,0,DISTRICT,आईज़ोल,आईज़ोल
15,283,1902,0,SUB-DISTRICT,दारलोन,दारलोन
15,283,1903,0,SUB-DISTRICT,फुल्,फुल्
15,283,1904,0,SUB-DISTRICT,अईबोक,अईबोक
15,283,1901,0,SUB-DISTRICT,त्,त्
15,283,1905,0,SUB-DISTRICT,थिंगसुलथ्लिया (भाग),थिंगसुलथ्लिया (भाग)
15,284,0,0,DISTRICT,चमफाई,चमफाई
15,284,1906,0,SUB-DISTRICT,ङोपा,ङोपा
15,284,1907,0,SUB-DISTRICT,ख़ोज़ोल (अ.क.),ख़ोज़ोल (अ.क.)
15,284,1908,0,SUB-DISTRICT,चमफाई,चमफाई
15,284,1909,0,SUB-DISTRICT,ख़ोबुंग,ख़ोबुंग
15,284,1911,0,SUB-DISTRICT,पूर्वी लुंगदार (भाग),पूर्वी लुंगदार (भाग)
15,285,0,0,DISTRICT,सेरछिप ,सेरछिप 
15,285,1905,0,SUB-DISTRICT,थिंगसुलथ्लिया (भाग),थिंगसुलथ्लिया (भाग)
15,285,1910,0,SUB-DISTRICT,सेरछिप ,सेरछिप 
15,285,1911,0,SUB-DISTRICT,पूर्व लुंगदर (भाग),पूर्व लुंगदर (भाग)
15,286,0,0,DISTRICT,लुंगलेई,लुंगलेई
15,286,1912,0,SUB-DISTRICT,पश्,पश्
15,286,1913,0,SUB-DISTRICT,लुंगसेन,लुंगसेन
15,286,1914,0,SUB-DISTRICT,लुंगलेई,लुंगलेई
15,286,1915,0,SUB-DISTRICT,ह्नाथिआल ,ह्नाथिआल 
15,287,0,0,DISTRICT,लोंगत्लाई,लोंगत्लाई
15,287,1916,0,SUB-DISTRICT,चोंग्ते ,चोंग्ते 
15,287,1917,0,SUB-DISTRICT,लोंगत्लाई,लोंगत्लाई
15,287,1918,0,SUB-DISTRICT,दक्षिणी बुंगत्,दक्षिणी बुंगत्
15,287,1919,0,SUB-DISTRICT,संगाऊ,संगाऊ
15,288,0,0,DISTRICT,साइहा,साइहा
15,288,1920,0,SUB-DISTRICT,तुईपांग,तुईपांग
15,288,1921,0,SUB-DISTRICT,साइहा,साइहा
16,0,0,0,STATE,त्रिपुरा,त्रिपुरा
16,289,0,0,DISTRICT,पश्चिम त्रिपुरा,पश्चिम त्रिपुरा
16,289,1922,0,SUB-DISTRICT,मोहनपुर,मोहनपुर
16,289,1923,0,SUB-DISTRICT,हेजामारा,हेजामारा
16,289,1924,0,SUB-DISTRICT,पदमबिल,पदमबिल
16,289,1925,0,SUB-DISTRICT,खोवाई,खोवाई
16,289,1926,0,SUB-DISTRICT,तुलाशिखर,तुलाशिखर
16,289,1927,0,SUB-DISTRICT,कल्यानपुर,कल्यानपुर
16,289,1928,0,SUB-DISTRICT,तेलियामुरा,तेलियामुरा
16,289,1929,0,SUB-DISTRICT,मुंगियाकुमी,मुंगियाकुमी
16,289,1930,0,SUB-DISTRICT,मंदाई,मंदाई
16,289,1931,0,SUB-DISTRICT,जिरानिया,जिरानिया
16,289,1932,0,SUB-DISTRICT,डुक्ली,डुक्ली
16,289,1933,0,SUB-DISTRICT,जम्पूईजला,जम्पूईजला
16,289,1934,0,SUB-DISTRICT,बिशालगढ़,बिशालगढ़
16,289,1935,0,SUB-DISTRICT,बोक्सानगर,बोक्सानगर
16,289,1936,0,SUB-DISTRICT,मेलाघर,मेलाघर
16,289,1937,0,SUB-DISTRICT,कठालिया,कठालिया
16,290,0,0,DISTRICT,दक्षिण त्रिपुरा,दक्षिण त्रिपुरा
16,290,1938,0,SUB-DISTRICT,किल्ला,किल्ला
16,290,1939,0,SUB-DISTRICT,अमरपुर,अमरपुर
16,290,1940,0,SUB-DISTRICT,ओम्पी,ओम्पी
16,290,1941,0,SUB-DISTRICT,मातारबाड़ी,मातारबाड़ी
16,290,1942,0,SUB-DISTRICT,काकराबन,काकराबन
16,290,1943,0,SUB-DISTRICT,राजनगर,राजनगर
16,290,1944,0,SUB-DISTRICT,ऋष्यमुख,ऋष्यमुख
16,290,1945,0,SUB-DISTRICT,बोकफा,बोकफा
16,290,1946,0,SUB-DISTRICT,करबुक,करबुक
16,290,1947,0,SUB-DISTRICT,रुपाईछरी,रुपाईछरी
16,290,1948,0,SUB-DISTRICT,सातचन्द,सातचन्द
16,291,0,0,DISTRICT,धलाई,धलाई
16,291,1949,0,SUB-DISTRICT,सालेमा,सालेमा
16,291,1950,0,SUB-DISTRICT,मनु,मनु
16,291,1951,0,SUB-DISTRICT,आम्बासा,आम्बासा
16,291,1952,0,SUB-DISTRICT,छामनु,छामनु
16,291,1953,0,SUB-DISTRICT,डुम्बुरनगर,डुम्बुरनगर
16,292,0,0,DISTRICT,उत्तर त्रिपुरा,उत्तर त्रिपुरा
16,292,1954,0,SUB-DISTRICT,गौरनगर,गौरनगर
16,292,1955,0,SUB-DISTRICT,कदमतला,कदमतला
16,292,1956,0,SUB-DISTRICT,पानीसागर,पानीसागर
16,292,1957,0,SUB-DISTRICT,दामछरा,दामछरा
16,292,1958,0,SUB-DISTRICT,पेंचारथल,पेंचारथल
16,292,1959,0,SUB-DISTRICT,कुमारघाट,कुमारघाट
16,292,1960,0,SUB-DISTRICT,दासदा,दासदा
16,292,1961,0,SUB-DISTRICT,जम्पूई हिल्स,जम्पूई हिल्स
17,0,0,0,STATE,मेघालय,मेघालय
17,293,0,0,DISTRICT,वेस्ट गारो हिल्स,वेस्ट गारो हिल्स
17,293,1962,0,SUB-DISTRICT,सेलसेला,सेलसेला
17,293,1963,0,SUB-DISTRICT,दादेंगिरी,दादेंगिरी
17,293,1964,0,SUB-DISTRICT,टिकरीकिला,टिकरीकिला
17,293,1965,0,SUB-DISTRICT,रोंगराम,रोंगराम
17,293,1966,0,SUB-DISTRICT,बेटासिंग,बेटासिंग
17,293,1967,0,SUB-DISTRICT,ज़िकज़ाक,ज़िकज़ाक
17,293,1968,0,SUB-DISTRICT,गाम्बेगिरी,गाम्बेगिरी
17,293,1969,0,SUB-DISTRICT,डालू,डालू
17,294,0,0,DISTRICT,ईस्ट गारो हिल्स,ईस्ट गारो हिल्स
17,294,1970,0,SUB-DISTRICT,रेसुबेलपारा,रेसुबेलपारा
17,294,1971,0,SUB-DISTRICT,डाम्बो रोंगजेंग,डाम्बो रोंगजेंग
17,294,1972,0,SUB-DISTRICT,खारकुट्टा,खारकुट्टा
17,294,1973,0,SUB-DISTRICT,सोंगसाक,सोंगसाक
17,294,1974,0,SUB-DISTRICT,समंदा,समंदा
17,295,0,0,DISTRICT, साउथ गारो हिल्स, साउथ गारो हिल्स
17,295,1975,0,SUB-DISTRICT,चोकपोट,चोकपोट
17,295,1976,0,SUB-DISTRICT,गासुआपारा,गासुआपारा
17,295,1977,0,SUB-DISTRICT,बाघमारा,बाघमारा
17,295,1978,0,SUB-DISTRICT,रोंगरा,रोंगरा
17,296,0,0,DISTRICT,वेस्ट खासी हिल्स,वेस्ट खासी हिल्स
17,296,1979,0,SUB-DISTRICT,मॉवशिनरुट,मॉवशिनरुट
17,296,1980,0,SUB-DISTRICT,नोंगस्टोइन,नोंगस्टोइन
17,296,1981,0,SUB-DISTRICT,मावथाड्रैशन,मावथाड्रैशन
17,296,1982,0,SUB-DISTRICT,माइरंग,माइरंग
17,296,1983,0,SUB-DISTRICT,रानीकोर,रानीकोर
17,296,1984,0,SUB-DISTRICT,मॉवकिरवाट,मॉवकिरवाट
17,297,0,0,DISTRICT,रिभोइ,रिभोइ
17,297,1985,0,SUB-DISTRICT,उमलिंग,उमलिंग
17,297,1986,0,SUB-DISTRICT,जिरांग,जिरांग
17,297,1987,0,SUB-DISTRICT,उम्सनिंग,उम्सनिंग
17,298,0,0,DISTRICT,ईस्ट खासी हिल्स,ईस्ट खासी हिल्स
17,298,1988,0,SUB-DISTRICT,मॉवफ्लांग,मॉवफ्लांग
17,298,1989,0,SUB-DISTRICT,मिलियम,मिलियम
17,298,1990,0,SUB-DISTRICT,मॉवरेंगकनेंग,मॉवरेंगकनेंग
17,298,1991,0,SUB-DISTRICT,मॉवकिनरिउ,मॉवकिनरिउ
17,298,1992,0,SUB-DISTRICT,खटार्शनोंग लाइतक्रोह,खटार्शनोंग लाइतक्रोह
17,298,1993,0,SUB-DISTRICT,मॉवसिनराम,मॉवसिनराम
17,298,1994,0,SUB-DISTRICT,शेला भोलागंज,शेला भोलागंज
17,298,1995,0,SUB-DISTRICT,पिनुरस्ला,पिनुरस्ला
17,299,0,0,DISTRICT,जैन्तिया हिल्स,जैन्तिया हिल्स
17,299,1996,0,SUB-DISTRICT,थाडलास्कैन,थाडलास्कैन
17,299,1997,0,SUB-DISTRICT,लास्कैन,लास्कैन
17,299,1998,0,SUB-DISTRICT,अमलारेम,अमलारेम
17,299,1999,0,SUB-DISTRICT,ख्लेरियाट,ख्लेरियाट
17,299,2000,0,SUB-DISTRICT,सैपुंग,सैपुंग
18,0,0,0,STATE,असम ,असम 
18,300,0,0,DISTRICT,कोकराझार,कोकराझार
18,300,2001,0,SUB-DISTRICT,गोसाईंगांव (भाग),गोसाईंगांव (भाग)
18,300,2002,0,SUB-DISTRICT,भावरागुरी,भावरागुरी
18,300,2003,0,SUB-DISTRICT,दोतोमा,दोतोमा
18,300,2004,0,SUB-DISTRICT,कोकराझार(भाग),कोकराझार(भाग)
18,300,2007,0,SUB-DISTRICT,गोलोकगंज(भाग),गोलोकगंज(भाग)
18,300,2008,0,SUB-DISTRICT,धुबरी (भाग),धुबरी (भाग)
18,300,2005,0,SUB-DISTRICT,बागरीबारी( भाग),बागरीबारी( भाग)
18,300,2009,0,SUB-DISTRICT,बिलासीपारा (भाग),बिलासीपारा (भाग)
18,300,2010,0,SUB-DISTRICT,चापर (भाग),चापर (भाग)
18,301,0,0,DISTRICT,धुबरी,धुबरी
18,301,2001,0,SUB-DISTRICT,गोसाईंगांव(भाग),गोसाईंगांव(भाग)
18,301,2006,0,SUB-DISTRICT,आगमनी,आगमनी
18,301,2007,0,SUB-DISTRICT,गोलोकगंज(भाग.),गोलोकगंज(भाग.)
18,301,2008,0,SUB-DISTRICT,धुबरी (भाग),धुबरी (भाग)
18,301,2005,0,SUB-DISTRICT,बागरीबारी( भाग),बागरीबारी( भाग)
18,301,2009,0,SUB-DISTRICT,बिलासीपारा (भाग),बिलासीपारा (भाग)
18,301,2010,0,SUB-DISTRICT,चापर(भाग),चापर(भाग)
18,301,2011,0,SUB-DISTRICT,दक्षिण सालमारा,दक्षिण सालमारा
18,301,2012,0,SUB-DISTRICT,मानकछार,मानकछार
18,302,0,0,DISTRICT,गोवालपारा,गोवालपारा
18,302,2013,0,SUB-DISTRICT,लखीपुर,लखीपुर
18,302,2014,0,SUB-DISTRICT,बालिजाना,बालिजाना
18,302,2015,0,SUB-DISTRICT,माटिया,माटिया
18,302,2016,0,SUB-DISTRICT,दुधनै,दुधनै
18,302,2017,0,SUB-DISTRICT,रंगजुली,रंगजुली
18,303,0,0,DISTRICT,बरपेटा,बरपेटा
18,303,2018,0,SUB-DISTRICT,बरनगर(भाग),बरनगर(भाग)
18,303,2019,0,SUB-DISTRICT,कलगाचिया ,कलगाचिया 
18,303,2020,0,SUB-DISTRICT,बाघबर,बाघबर
18,303,2021,0,SUB-DISTRICT,चेंगा,चेंगा
18,303,2022,0,SUB-DISTRICT,बरपेटा,बरपेटा
18,303,2023,0,SUB-DISTRICT,सर्थेबारी ,सर्थेबारी 
18,303,2024,0,SUB-DISTRICT,बजाली (भाग),बजाली (भाग)
18,303,2025,0,SUB-DISTRICT,सरूपेटा(भाग),सरूपेटा(भाग)
18,303,2140,0,SUB-DISTRICT,जलाह (भाग),जलाह (भाग)
18,304,0,0,DISTRICT,मरिगांव,मरिगांव
18,304,2026,0,SUB-DISTRICT,मायंग,मायंग
18,304,2027,0,SUB-DISTRICT,भुरागांव ,भुरागांव 
18,304,2028,0,SUB-DISTRICT,लाहरीघाट,लाहरीघाट
18,304,2029,0,SUB-DISTRICT,मरिगांव,मरिगांव
18,304,2030,0,SUB-DISTRICT,मिकिरभेटा,मिकिरभेटा
18,305,0,0,DISTRICT,नगांव,नगांव
18,305,2031,0,SUB-DISTRICT,कलियाबर,कलियाबर
18,305,2032,0,SUB-DISTRICT,सामागुरी,सामागुरी
